"","year","iso3","mmr","scenario"
"3743","2025","KEN",450.927542739612,"-0.032 (60th percentile)"
"3744","2026","KEN",436.589153049156,"-0.032 (60th percentile)"
"3745","2027","KEN",422.706688977406,"-0.032 (60th percentile)"
"3746","2028","KEN",409.265653208118,"-0.032 (60th percentile)"
"3747","2029","KEN",396.252009404139,"-0.032 (60th percentile)"
"3748","2030","KEN",383.652167549405,"-0.032 (60th percentile)"
"3749","2020","MWI",380.7,"-0.032 (60th percentile)"
"3750","2021","MWI",368.594673893742,"-0.032 (60th percentile)"
"3751","2022","MWI",356.874267462133,"-0.032 (60th percentile)"
"3752","2023","MWI",345.526541203764,"-0.032 (60th percentile)"
"3753","2024","MWI",334.539644803346,"-0.032 (60th percentile)"
"3754","2025","MWI",323.902104756548,"-0.032 (60th percentile)"
"3755","2026","MWI",313.602812388328,"-0.032 (60th percentile)"
"3756","2027","MWI",303.631012252262,"-0.032 (60th percentile)"
"3757","2028","MWI",293.976290898737,"-0.032 (60th percentile)"
"3758","2029","MWI",284.628566000293,"-0.032 (60th percentile)"
"3759","2030","MWI",275.578075822752,"-0.032 (60th percentile)"
"3760","2020","CMR",437.8,"-0.032 (60th percentile)"
"3761","2021","CMR",423.879033965538,"-0.032 (60th percentile)"
"3762","2022","CMR",410.400720501502,"-0.032 (60th percentile)"
"3763","2023","CMR",397.350984342022,"-0.032 (60th percentile)"
"3764","2024","CMR",384.716197780155,"-0.032 (60th percentile)"
"3765","2025","CMR",372.483166436608,"-0.032 (60th percentile)"
"3766","2026","CMR",360.639115480982,"-0.032 (60th percentile)"
"3767","2027","CMR",349.171676291148,"-0.032 (60th percentile)"
"3768","2028","CMR",338.068873536819,"-0.032 (60th percentile)"
"3769","2029","CMR",327.319112673834,"-0.032 (60th percentile)"
"3770","2030","CMR",316.911167836093,"-0.032 (60th percentile)"
"3771","2020","MDG",391.5,"-0.032 (60th percentile)"
"3772","2021","MDG",379.051260387181,"-0.032 (60th percentile)"
"3773","2022","MDG",366.998360156094,"-0.032 (60th percentile)"
"3774","2023","MDG",355.328712585431,"-0.032 (60th percentile)"
"3775","2024","MDG",344.030131180746,"-0.032 (60th percentile)"
"3776","2025","MDG",333.090816948223,"-0.032 (60th percentile)"
"3777","2026","MDG",322.499346073103,"-0.032 (60th percentile)"
"3778","2027","MDG",312.244657989914,"-0.032 (60th percentile)"
"3779","2028","MDG",302.316043832034,"-0.032 (60th percentile)"
"3780","2029","MDG",292.703135248529,"-0.032 (60th percentile)"
"3781","2030","MDG",283.395893576589,"-0.032 (60th percentile)"
"3782","2020","COD",547.4,"-0.032 (60th percentile)"
"3783","2021","COD",529.994022824887,"-0.032 (60th percentile)"
"3784","2022","COD",513.141513025405,"-0.032 (60th percentile)"
"3785","2023","COD",496.824871696717,"-0.032 (60th percentile)"
"3786","2024","COD",481.027059535991,"-0.032 (60th percentile)"
"3787","2025","COD",465.731579048422,"-0.032 (60th percentile)"
"3788","2026","COD",450.922457319072,"-0.032 (60th percentile)"
"3789","2027","COD",436.584229332514,"-0.032 (60th percentile)"
"3790","2028","COD",422.701921822875,"-0.032 (60th percentile)"
"3791","2029","COD",409.261037637406,"-0.032 (60th percentile)"
"3792","2030","COD",396.247540597253,"-0.032 (60th percentile)"
"3793","2020","MRT",463.8,"-0.032 (60th percentile)"
"3794","2021","MRT",449.05229774604,"-0.032 (60th percentile)"
"3795","2022","MRT",434.773536246223,"-0.032 (60th percentile)"
"3796","2023","MRT",420.948804334924,"-0.032 (60th percentile)"
"3797","2024","MRT",407.563664985007,"-0.032 (60th percentile)"
"3798","2025","MRT",394.604140231381,"-0.032 (60th percentile)"
"3799","2026","MRT",382.05669657396,"-0.032 (60th percentile)"
"3800","2027","MRT",369.908230844757,"-0.032 (60th percentile)"
"3801","2028","MRT",358.146056524387,"-0.032 (60th percentile)"
"3802","2029","MRT",346.757890493659,"-0.032 (60th percentile)"
"3803","2030","MRT",335.731840206441,"-0.032 (60th percentile)"
"3804","2020","MLI",440.2,"-0.032 (60th percentile)"
"3805","2021","MLI",426.202719852969,"-0.032 (60th percentile)"
"3806","2022","MLI",412.650518877938,"-0.032 (60th percentile)"
"3807","2023","MLI",399.529244649059,"-0.032 (60th percentile)"
"3808","2024","MLI",386.825194752911,"-0.032 (60th percentile)"
"3809","2025","MLI",374.525102479202,"-0.032 (60th percentile)"
"3810","2026","MLI",362.616122966488,"-0.032 (60th percentile)"
"3811","2027","MLI",351.085819788404,"-0.032 (60th percentile)"
"3812","2028","MLI",339.922151966441,"-0.032 (60th percentile)"
"3813","2029","MLI",329.113461395664,"-0.032 (60th percentile)"
"3814","2030","MLI",318.648460670279,"-0.032 (60th percentile)"
"3815","2020","LBR",652.3,"-0.032 (60th percentile)"
"3816","2021","LBR",631.558460154683,"-0.032 (60th percentile)"
"3817","2022","LBR",611.476450395454,"-0.032 (60th percentile)"
"3818","2023","LBR",592.032999283465,"-0.032 (60th percentile)"
"3819","2024","LBR",573.207802220181,"-0.032 (60th percentile)"
"3820","2025","LBR",554.981200243489,"-0.032 (60th percentile)"
"3821","2026","LBR",537.334159498046,"-0.032 (60th percentile)"
"3822","2027","LBR",520.248251358419,"-0.032 (60th percentile)"
"3823","2028","LBR",503.705633184255,"-0.032 (60th percentile)"
"3824","2029","LBR",487.689029687395,"-0.032 (60th percentile)"
"3825","2030","LBR",472.181714891466,"-0.032 (60th percentile)"
"3826","2020","GMB",458.2,"-0.032 (60th percentile)"
"3827","2021","GMB",443.630364008701,"-0.032 (60th percentile)"
"3828","2022","GMB",429.524006701206,"-0.032 (60th percentile)"
"3829","2023","GMB",415.866196951838,"-0.032 (60th percentile)"
"3830","2024","GMB",402.642672048577,"-0.032 (60th percentile)"
"3831","2025","GMB",389.839622798661,"-0.032 (60th percentile)"
"3832","2026","GMB",377.44367910778,"-0.032 (60th percentile)"
"3833","2027","GMB",365.441896017826,"-0.032 (60th percentile)"
"3834","2028","GMB",353.821740188603,"-0.032 (60th percentile)"
"3835","2029","GMB",342.571076809389,"-0.032 (60th percentile)"
"3836","2030","GMB",331.678156926674,"-0.032 (60th percentile)"
"3837","2020","BDI",494.4,"-0.032 (60th percentile)"
"3838","2021","BDI",478.679292810785,"-0.032 (60th percentile)"
"3839","2022","BDI",463.45846554578,"-0.032 (60th percentile)"
"3840","2023","BDI",448.721623249648,"-0.032 (60th percentile)"
"3841","2024","BDI",434.45337638764,"-0.032 (60th percentile)"
"3842","2025","BDI",420.638824774461,"-0.032 (60th percentile)"
"3843","2026","BDI",407.263542014156,"-0.032 (60th percentile)"
"3844","2027","BDI",394.313560434773,"-0.032 (60th percentile)"
"3845","2028","BDI",381.775356502063,"-0.032 (60th percentile)"
"3846","2029","BDI",369.635836696993,"-0.032 (60th percentile)"
"3847","2030","BDI",357.882323842313,"-0.032 (60th percentile)"
"3848","2020","GIN",553.4,"-0.032 (60th percentile)"
"3849","2021","GIN",535.803237543464,"-0.032 (60th percentile)"
"3850","2022","GIN",518.766008966494,"-0.032 (60th percentile)"
"3851","2023","GIN",502.27052246431,"-0.032 (60th percentile)"
"3852","2024","GIN",486.29955196788,"-0.032 (60th percentile)"
"3853","2025","GIN",470.836419154908,"-0.032 (60th percentile)"
"3854","2026","GIN",455.864976032836,"-0.032 (60th percentile)"
"3855","2027","GIN",441.369588075654,"-0.032 (60th percentile)"
"3856","2028","GIN",427.335117896929,"-0.032 (60th percentile)"
"3857","2029","GIN",413.746909441982,"-0.032 (60th percentile)"
"3858","2030","GIN",400.590772682718,"-0.032 (60th percentile)"
"3859","2020","NGA",1047,"-0.026 (50th percentile)"
"3860","2021","NGA",1019.66809583621,"-0.026 (50th percentile)"
"3861","2022","NGA",993.049690225634,"-0.026 (50th percentile)"
"3862","2023","NGA",967.12615730956,"-0.026 (50th percentile)"
"3863","2024","NGA",941.87935745676,"-0.026 (50th percentile)"
"3864","2025","NGA",917.29162457055,"-0.026 (50th percentile)"
"3865","2026","NGA",893.345753727178,"-0.026 (50th percentile)"
"3866","2027","NGA",870.024989136918,"-0.026 (50th percentile)"
"3867","2028","NGA",847.313012419445,"-0.026 (50th percentile)"
"3868","2029","NGA",825.19393118527,"-0.026 (50th percentile)"
"3869","2030","NGA",803.652267915262,"-0.026 (50th percentile)"
"3870","2020","CAF",835.3,"-0.026 (50th percentile)"
"3871","2021","CAF",813.494518101227,"-0.026 (50th percentile)"
"3872","2022","CAF",792.258267665207,"-0.026 (50th percentile)"
"3873","2023","CAF",771.576388921371,"-0.026 (50th percentile)"
"3874","2024","CAF",751.43441001302,"-0.026 (50th percentile)"
"3875","2025","CAF",731.818236870851,"-0.026 (50th percentile)"
"3876","2026","CAF",712.714143350823,"-0.026 (50th percentile)"
"3877","2027","CAF",694.108761629482,"-0.026 (50th percentile)"
"3878","2028","CAF",675.989072850012,"-0.026 (50th percentile)"
"3879","2029","CAF",658.34239801247,"-0.026 (50th percentile)"
"3880","2030","CAF",641.156389101832,"-0.026 (50th percentile)"
"3881","2020","TCD",1063,"-0.026 (50th percentile)"
"3882","2021","TCD",1035.25041630744,"-0.026 (50th percentile)"
"3883","2022","TCD",1008.22523467989,"-0.026 (50th percentile)"
"3884","2023","TCD",981.905544622791,"-0.026 (50th percentile)"
"3885","2024","TCD",956.272929299461,"-0.026 (50th percentile)"
"3886","2025","TCD",931.309452644217,"-0.026 (50th percentile)"
"3887","2026","TCD",906.997646811834,"-0.026 (50th percentile)"
"3888","2027","TCD",883.320499954674,"-0.026 (50th percentile)"
"3889","2028","TCD",860.261444318883,"-0.026 (50th percentile)"
"3890","2029","TCD",837.804344651329,"-0.026 (50th percentile)"
"3891","2030","TCD",815.933486909191,"-0.026 (50th percentile)"
"3892","2020","SSD",1223,"-0.026 (50th percentile)"
"3893","2021","SSD",1191.07362101975,"-0.026 (50th percentile)"
"3894","2022","SSD",1159.98067922249,"-0.026 (50th percentile)"
"3895","2023","SSD",1129.6994177551,"-0.026 (50th percentile)"
"3896","2024","SSD",1100.20864772647,"-0.026 (50th percentile)"
"3897","2025","SSD",1071.48773338088,"-0.026 (50th percentile)"
"3898","2026","SSD",1043.51657765839,"-0.026 (50th percentile)"
"3899","2027","SSD",1016.27560813224,"-0.026 (50th percentile)"
"3900","2028","SSD",989.745763313259,"-0.026 (50th percentile)"
"3901","2029","SSD",963.908479311924,"-0.026 (50th percentile)"
"3902","2030","SSD",938.745676848486,"-0.026 (50th percentile)"
"3903","2020","ZAF",126.8,"-0.026 (50th percentile)"
"3904","2021","ZAF",123.489889734509,"-0.026 (50th percentile)"
"3905","2022","ZAF",120.26618980001,"-0.026 (50th percentile)"
"3906","2023","ZAF",117.126644457356,"-0.026 (50th percentile)"
"3907","2024","ZAF",114.069056853407,"-0.026 (50th percentile)"
"3908","2025","ZAF",111.091287483807,"-0.026 (50th percentile)"
"3909","2026","ZAF",108.191252695899,"-0.026 (50th percentile)"
"3910","2027","ZAF",105.366923230718,"-0.026 (50th percentile)"
"3911","2028","ZAF",102.616322803043,"-0.026 (50th percentile)"
"3912","2029","ZAF",99.9375267185217,"-0.026 (50th percentile)"
"3913","2030","ZAF",97.3286605268913,"-0.026 (50th percentile)"
"3914","2020","STP",146.2,"-0.026 (50th percentile)"
"3915","2021","STP",142.383453305877,"-0.026 (50th percentile)"
"3916","2022","STP",138.6665374508,"-0.026 (50th percentile)"
"3917","2023","STP",135.046651574649,"-0.026 (50th percentile)"
"3918","2024","STP",131.521262712682,"-0.026 (50th percentile)"
"3919","2025","STP",128.087904023127,"-0.026 (50th percentile)"
"3920","2026","STP",124.744173061044,"-0.026 (50th percentile)"
"3921","2027","STP",121.487730097247,"-0.026 (50th percentile)"
"3922","2028","STP",118.316296481111,"-0.026 (50th percentile)"
"3923","2029","STP",115.227653046119,"-0.026 (50th percentile)"
"3924","2030","STP",112.219638557031,"-0.026 (50th percentile)"
"3925","2020","BWA",185.9,"-0.026 (50th percentile)"
"3926","2021","BWA",181.04708597512,"-0.026 (50th percentile)"
"3927","2022","BWA",176.320857127933,"-0.026 (50th percentile)"
"3928","2023","BWA",171.718006345604,"-0.026 (50th percentile)"
"3929","2024","BWA",167.235312847385,"-0.026 (50th percentile)"
"3930","2025","BWA",162.869639930912,"-0.026 (50th percentile)"
"3931","2026","BWA",158.617932777347,"-0.026 (50th percentile)"
"3932","2027","BWA",154.477216313804,"-0.026 (50th percentile)"
"3933","2028","BWA",150.44459313159,"-0.026 (50th percentile)"
"3934","2029","BWA",146.517241458779,"-0.026 (50th percentile)"
"3935","2030","BWA",142.692413185718,"-0.026 (50th percentile)"
"3936","2020","GAB",226.6,"-0.026 (50th percentile)"
"3937","2021","GAB",220.684613673815,"-0.026 (50th percentile)"
"3938","2022","GAB",214.923648333456,"-0.026 (50th percentile)"
"3939","2023","GAB",209.313072823635,"-0.026 (50th percentile)"
"3940","2024","GAB",203.848961222256,"-0.026 (50th percentile)"
"3941","2025","GAB",198.527490093302,"-0.026 (50th percentile)"
"3942","2026","GAB",193.344935811441,"-0.026 (50th percentile)"
"3943","2027","GAB",188.297671956472,"-0.026 (50th percentile)"
"3944","2028","GAB",183.382166775784,"-0.026 (50th percentile)"
"3945","2029","GAB",178.594980713068,"-0.026 (50th percentile)"
"3946","2030","GAB",173.932764001527,"-0.026 (50th percentile)"
"3947","2020","ZWE",356.8,"-0.026 (50th percentile)"
"3948","2021","ZWE",347.485746508461,"-0.026 (50th percentile)"
"3949","2022","ZWE",338.414641329996,"-0.026 (50th percentile)"
"3950","2023","ZWE",329.580337085053,"-0.026 (50th percentile)"
"3951","2024","ZWE",320.976652092237,"-0.026 (50th percentile)"
"3952","2025","ZWE",312.597566042762,"-0.026 (50th percentile)"
"3953","2026","ZWE",304.437215787829,"-0.026 (50th percentile)"
"3954","2027","ZWE",296.489891235962,"-0.026 (50th percentile)"
"3955","2028","ZWE",288.750031357458,"-0.026 (50th percentile)"
"3956","2029","ZWE",281.212220293127,"-0.026 (50th percentile)"
"3957","2030","ZWE",273.871183564628,"-0.026 (50th percentile)"
"3958","2020","UGA",284.1,"-0.026 (50th percentile)"
"3959","2021","UGA",276.683577867304,"-0.026 (50th percentile)"
"3960","2022","UGA",269.460761215953,"-0.026 (50th percentile)"
"3961","2023","UGA",262.42649598056,"-0.026 (50th percentile)"
"3962","2024","UGA",255.575860031963,"-0.026 (50th percentile)"
"3963","2025","UGA",248.90405973304,"-0.026 (50th percentile)"
"3964","2026","UGA",242.406426584423,"-0.026 (50th percentile)"
"3965","2027","UGA",236.078413957783,"-0.026 (50th percentile)"
"3966","2028","UGA",229.915593914388,"-0.026 (50th percentile)"
"3967","2029","UGA",223.913654106719,"-0.026 (50th percentile)"
"3968","2030","UGA",218.068394760961,"-0.026 (50th percentile)"
"3969","2020","BEN",522.6,"-0.026 (50th percentile)"
"3970","2021","BEN",508.957542391597,"-0.026 (50th percentile)"
"3971","2022","BEN",495.671220737265,"-0.026 (50th percentile)"
"3972","2023","BEN",482.731738118411,"-0.026 (50th percentile)"
"3973","2024","BEN",470.130040312228,"-0.026 (50th percentile)"
"3974","2025","BEN",457.857309456131,"-0.026 (50th percentile)"
"3975","2026","BEN",445.904957877577,"-0.026 (50th percentile)"
"3976","2027","BEN",434.26462208496,"-0.026 (50th percentile)"
"3977","2028","BEN",422.928156915379,"-0.026 (50th percentile)"
"3978","2029","BEN",411.887629835169,"-0.026 (50th percentile)"
"3979","2030","BEN",401.135315389222,"-0.026 (50th percentile)"
"3980","2020","CIV",479.9,"-0.026 (50th percentile)"
"3981","2021","CIV",467.372224633998,"-0.026 (50th percentile)"
"3982","2022","CIV",455.171486474959,"-0.026 (50th percentile)"
"3983","2023","CIV",443.289248226225,"-0.026 (50th percentile)"
"3984","2024","CIV",431.717195457019,"-0.026 (50th percentile)"
"3985","2025","CIV",420.447230784534,"-0.026 (50th percentile)"
"3986","2026","CIV",409.471468207901,"-0.026 (50th percentile)"
"3987","2027","CIV",398.782227590074,"-0.026 (50th percentile)"
"3988","2028","CIV",388.372029283755,"-0.026 (50th percentile)"
"3989","2029","CIV",378.233588897623,"-0.026 (50th percentile)"
"3990","2030","CIV",368.359812199173,"-0.026 (50th percentile)"
"3991","2020","TGO",399,"-0.026 (50th percentile)"
"3992","2021","TGO",388.584116751334,"-0.026 (50th percentile)"
"3993","2022","TGO",378.440139828107,"-0.026 (50th percentile)"
"3994","2023","TGO",368.5609711237,"-0.026 (50th percentile)"
"3995","2024","TGO",358.939697827361,"-0.026 (50th percentile)"
"3996","2025","TGO",349.569587587058,"-0.026 (50th percentile)"
"3997","2026","TGO",340.444083798609,"-0.026 (50th percentile)"
"3998","2027","TGO",331.556801017794,"-0.026 (50th percentile)"
"3999","2028","TGO",322.901520492224,"-0.026 (50th percentile)"
"4000","2029","TGO",314.472185809859,"-0.026 (50th percentile)"
"4001","2030","TGO",306.262898661117,"-0.026 (50th percentile)"
"4002","2020","MUS",84.36,"-0.026 (50th percentile)"
"4003","2021","MUS",82.1577846845678,"-0.026 (50th percentile)"
"4004","2022","MUS",80.0130581350855,"-0.026 (50th percentile)"
"4005","2023","MUS",77.9243196090109,"-0.026 (50th percentile)"
"4006","2024","MUS",75.8901075406421,"-0.026 (50th percentile)"
"4007","2025","MUS",73.9089985184065,"-0.026 (50th percentile)"
"4008","2026","MUS",71.9796062888488,"-0.026 (50th percentile)"
"4009","2027","MUS",70.1005807866193,"-0.026 (50th percentile)"
"4010","2028","MUS",68.2706071897845,"-0.026 (50th percentile)"
"4011","2029","MUS",66.4884049997988,"-0.026 (50th percentile)"
"4012","2030","MUS",64.7527271454933,"-0.026 (50th percentile)"
"4013","2020","LSO",566.2,"-0.026 (50th percentile)"
"4014","2021","LSO",551.419365675703,"-0.026 (50th percentile)"
"4015","2022","LSO",537.024579375123,"-0.026 (50th percentile)"
"4016","2023","LSO",523.005568546965,"-0.026 (50th percentile)"
"4017","2024","LSO",509.352523583589,"-0.026 (50th percentile)"
"4018","2025","LSO",496.055890956873,"-0.026 (50th percentile)"
"4019","2026","LSO",483.106366533265,"-0.026 (50th percentile)"
"4020","2027","LSO",470.494889063346,"-0.026 (50th percentile)"
"4021","2028","LSO",458.212633841347,"-0.026 (50th percentile)"
"4022","2029","LSO",446.251006530181,"-0.026 (50th percentile)"
"4023","2030","LSO",434.60163714768,"-0.026 (50th percentile)"
"4024","2020","KEN",530,"-0.026 (50th percentile)"
"4025","2021","KEN",516.164365609542,"-0.026 (50th percentile)"
"4026","2022","KEN",502.68991004736,"-0.026 (50th percentile)"
"4027","2023","KEN",489.56720475078,"-0.026 (50th percentile)"
"4028","2024","KEN",476.787067289477,"-0.026 (50th percentile)"
"4029","2025","KEN",464.340554940202,"-0.026 (50th percentile)"
"4030","2026","KEN",452.21895842923,"-0.026 (50th percentile)"
"4031","2027","KEN",440.413795838173,"-0.026 (50th percentile)"
"4032","2028","KEN",428.916806668869,"-0.026 (50th percentile)"
